student_id,class_id,school_id,test_score,family_income,race,cohort
2682,8013.0,9012,89.17766036341484,149505,HISPANIC,REGULAR
2683,8013.0,9012,87.46272514375609,114370,HISPANIC,EXPERIMENTAL
2684,8013.0,9012,77.41075970002004,81755,WHITE,REGULAR
2685,8013.0,9012,93.26486824676478,136384,WHITE,EXPERIMENTAL
2686,8013.0,9012,63.800620127580146,53837,HISPANIC,REGULAR
2687,8013.0,9012,71.5363619750074,109841,HISPANIC,EXPERIMENTAL
2688,8013.0,9012,68.87800312006735,140949,ASIAN,REGULAR
2689,8013.0,9012,76.75661631287909,74726,WHITE,EXPERIMENTAL
2690,8013.0,9012,78.70344288163402,68272,WHITE,REGULAR
2691,8013.0,9012,68.57005721204352,46581,ASIAN,REGULAR
2692,8013.0,9012,80.88549908920852,130426,HISPANIC,REGULAR
2693,8013.0,9012,85.3110380899996,70394,BLACK,REGULAR
2694,8013.0,9012,73.01450559149232,129251,HISPANIC,EXPERIMENTAL
2695,8013.0,9012,73.01261801237831,130675,WHITE,REGULAR
2696,8013.0,9012,81.03298538046705,98357,WHITE,REGULAR
2697,8014.0,9009,65.84037935077284,92867,WHITE,REGULAR
2698,8014.0,9009,53.351762550512824,41550,WHITE,EXPERIMENTAL
2699,8014.0,9009,74.04048478020397,133560,ASIAN,REGULAR
2700,8014.0,9009,56.67107962527704,113987,WHITE,REGULAR
2701,8014.0,9009,59.44618501632308,79969,ASIAN,EXPERIMENTAL
2702,8014.0,9009,65.64266420669524,114720,WHITE,REGULAR
2703,8014.0,9009,61.240538279426225,68712,WHITE,REGULAR
2704,8014.0,9009,66.4152597774182,49928,WHITE,EXPERIMENTAL
2705,8014.0,9009,78.1154968152059,91614,BLACK,EXPERIMENTAL
2706,8014.0,9009,80.77101377666999,124594,WHITE,REGULAR
2707,8014.0,9009,59.549568357965946,129476,BLACK,EXPERIMENTAL
2708,8014.0,9009,64.70096662136369,141207,WHITE,REGULAR
2709,8014.0,9009,62.20108617080243,78733,WHITE,EXPERIMENTAL
2710,8014.0,9009,59.247564796929865,59544,WHITE,REGULAR
2711,8014.0,9009,59.61803065884582,78740,WHITE,REGULAR
2712,8014.0,9009,57.25107346180396,50319,ASIAN,REGULAR
2713,8014.0,9009,70.19382910571213,104214,HISPANIC,REGULAR
2714,8014.0,9009,59.53931199373063,120889,WHITE,EXPERIMENTAL
2715,8014.0,9009,70.35313990990727,43739,WHITE,EXPERIMENTAL
2716,8014.0,9009,76.35069986238938,54376,BLACK,EXPERIMENTAL
2717,8014.0,9009,78.67503363219309,134257,WHITE,REGULAR
2718,8014.0,9009,55.43523390667022,32014,WHITE,REGULAR
2719,8014.0,9009,73.22838788305803,61075,WHITE,REGULAR
2720,8014.0,9009,69.80173142764401,120493,WHITE,REGULAR
2721,8014.0,9009,54.72940989116663,37530,WHITE,REGULAR
2722,8014.0,9009,72.99252574472618,34819,WHITE,REGULAR
2723,8014.0,9009,66.96605849421306,40054,WHITE,REGULAR
2724,8014.0,9009,71.74763362531638,87346,WHITE,REGULAR
2725,8014.0,9009,67.51751613022299,93674,WHITE,REGULAR
2726,8014.0,9009,79.24907512698897,121492,ASIAN,REGULAR
2727,8014.0,9009,52.52601310512966,34030,WHITE,REGULAR
2728,8015.0,9003,49.65207594186289,36281,BLACK,REGULAR
2729,8015.0,9003,57.23204406083184,118000,WHITE,REGULAR
2730,8015.0,9003,53.35630591190812,32939,WHITE,REGULAR
2731,8015.0,9003,47.08760983394885,59334,WHITE,REGULAR
2732,8015.0,9003,66.29293311981031,85369,ASIAN,REGULAR
2733,8015.0,9003,71.91947010386029,120921,WHITE,REGULAR
2734,8015.0,9003,55.75663155898009,37005,HISPANIC,REGULAR
2735,8015.0,9003,65.33586685061016,69844,BLACK,EXPERIMENTAL
2736,8015.0,9003,48.789459275249456,56443,ASIAN,REGULAR
2737,8015.0,9003,71.38722018920457,144760,WHITE,EXPERIMENTAL
2738,8015.0,9003,67.81667408032442,125468,HISPANIC,EXPERIMENTAL
2739,8015.0,9003,74.9793171573386,121070,BLACK,REGULAR
2740,8015.0,9003,67.78565872667899,135867,WHITE,REGULAR
2741,8015.0,9003,68.14264383031914,110342,HISPANIC,REGULAR
2742,8015.0,9003,70.34573935765708,82984,HISPANIC,REGULAR
2743,8015.0,9003,56.47678155526073,65680,HISPANIC,EXPERIMENTAL
2744,8015.0,9003,46.947544869753614,30067,BLACK,REGULAR
2745,8015.0,9003,56.44010945595981,75022,ASIAN,REGULAR
2746,8015.0,9003,51.944243652279326,50637,WHITE,EXPERIMENTAL
2747,8015.0,9003,67.10153201674866,120273,ASIAN,EXPERIMENTAL
2748,8015.0,9003,55.745422020090146,138065,WHITE,REGULAR
2749,8015.0,9003,52.16594815318403,118263,WHITE,REGULAR
2750,8015.0,9003,65.16659403698621,80730,WHITE,REGULAR
2751,8015.0,9003,69.83724093453397,131542,ASIAN,EXPERIMENTAL
2752,8015.0,9003,69.71225730528106,89958,HISPANIC,REGULAR
2753,8015.0,9003,58.47530454542175,145237,WHITE,EXPERIMENTAL
2754,8015.0,9003,58.11462686225168,94588,WHITE,REGULAR
2755,8015.0,9003,67.25115954554715,101438,WHITE,REGULAR
2756,8015.0,9003,69.58383164213198,95305,WHITE,REGULAR
2757,8015.0,9003,61.5027699862964,142053,WHITE,EXPERIMENTAL
2758,8015.0,9003,55.800512420686104,55929,ASIAN,REGULAR
2759,8016.0,9015,76.71733101289986,102102,ASIAN,REGULAR
2760,8016.0,9015,63.2156127418511,48159,HISPANIC,REGULAR
2761,8016.0,9015,70.11855335341824,126519,WHITE,EXPERIMENTAL
2762,8016.0,9015,63.552117670906085,141615,ASIAN,REGULAR
2763,8016.0,9015,78.18000542903788,140524,ASIAN,REGULAR
2764,8016.0,9015,80.9033733504515,142231,WHITE,EXPERIMENTAL
2765,8016.0,9015,70.679392908447,39219,ASIAN,REGULAR
2766,8016.0,9015,61.847124820660966,114477,WHITE,REGULAR
2767,8016.0,9015,55.29893449197677,37586,ASIAN,REGULAR
2768,8016.0,9015,69.95682465993566,31779,WHITE,REGULAR
2769,8016.0,9015,67.55566492365962,77388,WHITE,REGULAR
2770,8016.0,9015,66.28451772902734,117970,BLACK,REGULAR
2771,8016.0,9015,63.530135364514635,125968,WHITE,REGULAR
2772,8016.0,9015,57.86900801663461,41510,HISPANIC,REGULAR
2773,8016.0,9015,61.20745881733694,36827,BLACK,EXPERIMENTAL
2774,8016.0,9015,54.67958171503197,41271,WHITE,EXPERIMENTAL
2775,8016.0,9015,68.24108771580667,55288,BLACK,REGULAR
2776,8016.0,9015,73.48819428467552,109023,WHITE,REGULAR
2777,8016.0,9015,61.01218664775765,58104,WHITE,REGULAR
2778,8016.0,9015,70.84429582641509,135291,WHITE,EXPERIMENTAL
2779,8016.0,9015,69.74609221258144,86797,ASIAN,REGULAR
2780,8016.0,9015,68.77309738451972,70380,WHITE,EXPERIMENTAL
2781,8016.0,9015,78.12986041383985,104190,WHITE,REGULAR
2782,8016.0,9015,61.122979263855136,111694,ASIAN,REGULAR
2783,8016.0,9015,58.099469352389825,114201,BLACK,EXPERIMENTAL
2784,8016.0,9015,69.0872511192453,107727,WHITE,EXPERIMENTAL
2785,8016.0,9015,75.6064413625469,70167,WHITE,REGULAR
2786,8016.0,9015,62.45720262963948,144746,HISPANIC,REGULAR
2787,8016.0,9015,70.69675713423416,71926,BLACK,REGULAR
2788,8016.0,9015,71.81961792510155,130838,WHITE,EXPERIMENTAL
2789,8016.0,9015,69.1240149144062,57583,WHITE,REGULAR
2790,8017.0,9016,76.53882989773845,51667,WHITE,REGULAR
2791,8017.0,9016,84.82625537501704,91689,ASIAN,EXPERIMENTAL
2792,8017.0,9016,61.51440085938566,74778,HISPANIC,REGULAR
2793,8017.0,9016,60.13072224336062,39923,ASIAN,REGULAR
2794,8017.0,9016,67.38298097803819,105593,WHITE,REGULAR
2795,8017.0,9016,60.0777129459516,35971,HISPANIC,EXPERIMENTAL
2796,8017.0,9016,70.1484772615827,105231,HISPANIC,REGULAR
2797,8017.0,9016,63.01504115518162,97332,WHITE,REGULAR
2798,8017.0,9016,70.62826539515807,46750,ASIAN,REGULAR
2799,8017.0,9016,70.43255832256686,50820,HISPANIC,REGULAR
2800,8017.0,9016,84.41671947794548,102694,ASIAN,EXPERIMENTAL
2801,8017.0,9016,71.29301527132051,42986,BLACK,REGULAR
2802,8017.0,9016,63.9230606944025,55826,BLACK,REGULAR
2803,8017.0,9016,65.37817452549089,114840,HISPANIC,REGULAR
2804,8017.0,9016,86.19927160083546,136086,WHITE,REGULAR
2805,8017.0,9016,85.17592297959108,105593,BLACK,REGULAR
2806,8017.0,9016,80.97603616183818,66589,WHITE,EXPERIMENTAL
2807,8017.0,9016,63.12483105039241,48023,BLACK,REGULAR
2808,8017.0,9016,59.670202093056915,43256,WHITE,REGULAR
2809,8017.0,9016,66.8519173746453,139546,WHITE,EXPERIMENTAL
2810,8017.0,9016,70.34984748347928,102426,WHITE,REGULAR
2811,8017.0,9016,86.05342291728586,113759,HISPANIC,REGULAR
2812,8017.0,9016,76.58373807794149,81845,WHITE,REGULAR
2813,8017.0,9016,70.512888754266,81772,WHITE,EXPERIMENTAL
2814,8017.0,9016,64.73645591838823,66157,WHITE,REGULAR
2815,8017.0,9016,70.13235725989642,55881,WHITE,EXPERIMENTAL
2816,8017.0,9016,68.52833628273613,34622,ASIAN,EXPERIMENTAL
2817,8017.0,9016,63.77125648629447,77955,WHITE,REGULAR
2818,8017.0,9016,76.13886309084653,125376,BLACK,REGULAR
2819,8017.0,9016,88.95829814848759,132270,ASIAN,REGULAR
2820,8018.0,9004,56.80254017984633,44646,WHITE,REGULAR
2821,8018.0,9004,55.19424350355555,97715,HISPANIC,EXPERIMENTAL
2822,8018.0,9004,69.02736962329801,147288,WHITE,REGULAR
2823,8018.0,9004,65.26717095776269,128000,HISPANIC,EXPERIMENTAL
2824,8018.0,9004,61.289069009838535,102832,ASIAN,REGULAR
2825,8018.0,9004,72.51630575220204,126379,WHITE,REGULAR
2826,8018.0,9004,65.6695360950163,49292,BLACK,REGULAR
2827,8018.0,9004,64.82502900731848,106480,WHITE,REGULAR
2828,8018.0,9004,69.2793731634576,45177,HISPANIC,REGULAR
2829,8018.0,9004,68.8975577537979,116083,WHITE,EXPERIMENTAL
2830,8018.0,9004,63.08457523439022,126232,WHITE,REGULAR
2831,8018.0,9004,63.60539322325189,146115,WHITE,EXPERIMENTAL
2832,8018.0,9004,76.05277722328309,129868,BLACK,EXPERIMENTAL
2833,8018.0,9004,69.85160370581654,41595,WHITE,REGULAR
2834,8018.0,9004,78.27584830469941,138518,WHITE,REGULAR
2835,8018.0,9004,59.12407084549007,139683,WHITE,REGULAR
2836,8018.0,9004,77.03061365739362,87588,ASIAN,REGULAR
2837,8018.0,9004,57.241724648757966,100792,HISPANIC,REGULAR
2838,8018.0,9004,77.52312235021775,145775,WHITE,EXPERIMENTAL
2839,8018.0,9004,61.13118838123058,145256,WHITE,REGULAR
2840,8018.0,9004,54.71165140639298,88124,WHITE,EXPERIMENTAL
2841,8018.0,9004,77.41813985588422,76586,WHITE,REGULAR
2842,8018.0,9004,67.49203818586966,41139,WHITE,REGULAR
2843,8018.0,9004,63.24039720567414,129327,ASIAN,REGULAR
2844,8018.0,9004,72.66897809100878,65215,WHITE,REGULAR
2845,8018.0,9004,73.63784175802189,69221,WHITE,REGULAR
2846,8018.0,9004,63.28588262051783,108307,BLACK,REGULAR
2847,8018.0,9004,59.1593114773974,48480,HISPANIC,EXPERIMENTAL
2848,8018.0,9004,61.2214108597912,59212,HISPANIC,REGULAR
2849,8018.0,9004,81.62004309744341,147599,WHITE,REGULAR
2850,8019.0,9006,60.38675619478492,66627,WHITE,REGULAR
2851,8019.0,9006,56.70853504255494,109176,HISPANIC,REGULAR
2852,8019.0,9006,71.61758206078726,69950,WHITE,REGULAR
2853,8019.0,9006,54.36983870148343,92263,HISPANIC,REGULAR
2854,8019.0,9006,54.61456916909033,77276,HISPANIC,EXPERIMENTAL
2855,8019.0,9006,53.69290537059269,81534,HISPANIC,REGULAR
2856,8019.0,9006,74.08082646632334,136383,WHITE,REGULAR
2857,8019.0,9006,46.493978150371966,39744,WHITE,EXPERIMENTAL
2858,8019.0,9006,46.51070888165515,30718,BLACK,EXPERIMENTAL
2859,8019.0,9006,55.598220150380186,128397,WHITE,EXPERIMENTAL
2860,8019.0,9006,50.078617703083246,73602,ASIAN,REGULAR
2861,8019.0,9006,72.85792340840312,133067,WHITE,REGULAR
2862,8019.0,9006,58.61124862698686,62815,HISPANIC,REGULAR
2863,8019.0,9006,73.91852995038597,66544,WHITE,EXPERIMENTAL
2864,8019.0,9006,52.190977890165975,88201,WHITE,REGULAR
2865,8019.0,9006,55.67062031601608,101231,BLACK,REGULAR
2866,8019.0,9006,62.21728473524912,116541,BLACK,REGULAR
2867,8019.0,9006,68.76367366330555,121990,WHITE,EXPERIMENTAL
2868,8019.0,9006,65.24933538262853,135627,ASIAN,REGULAR
2869,8019.0,9006,73.86085602165046,139739,WHITE,REGULAR
2870,8019.0,9006,58.68768971240767,35300,HISPANIC,REGULAR
2871,8019.0,9006,69.09572045299687,76281,WHITE,REGULAR
2872,8019.0,9006,56.956059520730925,85178,WHITE,EXPERIMENTAL
2873,8019.0,9006,69.40682694318338,54420,BLACK,REGULAR
2874,8019.0,9006,68.49155082060854,71771,WHITE,REGULAR
2875,8019.0,9006,54.15450621784504,123343,WHITE,EXPERIMENTAL
2876,8019.0,9006,63.345540911370705,83904,WHITE,REGULAR
2877,8019.0,9006,55.73326020894739,39145,WHITE,REGULAR
2878,8019.0,9006,64.15556392965887,122106,WHITE,REGULAR
2879,8019.0,9006,62.7865801685036,120202,WHITE,REGULAR
2880,8020.0,9012,81.7130417868548,123197,ASIAN,EXPERIMENTAL
2881,8020.0,9012,72.78716826402953,88280,ASIAN,REGULAR
2882,8020.0,9012,60.42197634362837,58044,BLACK,REGULAR
2883,8020.0,9012,58.02925964230222,52094,HISPANIC,REGULAR
2884,8020.0,9012,70.95134862057671,97419,WHITE,REGULAR
2885,8020.0,9012,73.54681229529754,132435,WHITE,EXPERIMENTAL
2886,8020.0,9012,67.67908488261129,95536,BLACK,REGULAR
2887,8020.0,9012,67.702219681627,97284,WHITE,REGULAR
2888,8020.0,9012,73.02454543634474,96363,WHITE,REGULAR
2889,8020.0,9012,66.47656265727758,138706,WHITE,EXPERIMENTAL
2890,8020.0,9012,73.81326939445317,56345,ASIAN,REGULAR
2891,8020.0,9012,73.44458847809574,33513,WHITE,REGULAR
2892,8020.0,9012,60.34063600510461,67135,BLACK,REGULAR
2893,8020.0,9012,74.68821358093729,136980,WHITE,EXPERIMENTAL
2894,8020.0,9012,66.72346016109589,100064,WHITE,REGULAR
2895,8020.0,9012,71.62018270557147,105080,BLACK,REGULAR
2896,8020.0,9012,67.37132631912749,72935,WHITE,REGULAR
2897,8020.0,9012,58.45494561623276,111827,ASIAN,REGULAR
2898,8020.0,9012,76.9313470684284,128434,WHITE,REGULAR
2899,8020.0,9012,67.32611660159166,110900,WHITE,REGULAR
2900,8020.0,9012,76.70950909392178,74920,BLACK,EXPERIMENTAL
2901,8020.0,9012,74.54464542025684,148907,HISPANIC,REGULAR
2902,8020.0,9012,82.66805136980074,124258,BLACK,REGULAR
2903,8020.0,9012,70.82816571367661,90865,WHITE,REGULAR
2904,8020.0,9012,66.82889258328024,56098,ASIAN,REGULAR
2905,8020.0,9012,75.45153287132408,144697,WHITE,REGULAR
2906,8020.0,9012,66.74918112806093,138967,WHITE,EXPERIMENTAL
2907,8020.0,9012,55.65071143537794,44318,HISPANIC,REGULAR
2908,8020.0,9012,74.92052925956907,105731,WHITE,EXPERIMENTAL
2909,8020.0,9012,61.16993281398765,39085,WHITE,EXPERIMENTAL
2910,8021.0,9012,64.78862427716156,69649,BLACK,EXPERIMENTAL
2911,8021.0,9012,72.46924928777648,61088,WHITE,REGULAR
2912,8021.0,9012,58.81824897064613,127689,WHITE,REGULAR
2913,8021.0,9012,54.4165731680664,49473,WHITE,REGULAR
2914,8021.0,9012,79.09959743040795,72427,WHITE,EXPERIMENTAL
2915,8021.0,9012,63.39046539776158,58439,WHITE,REGULAR
2916,8021.0,9012,59.86455461195163,76010,WHITE,REGULAR
2917,8021.0,9012,65.43973511618145,46963,WHITE,EXPERIMENTAL
2918,8021.0,9012,68.02892704282667,118525,WHITE,EXPERIMENTAL
2919,8021.0,9012,54.4940304559905,55878,WHITE,REGULAR
2920,8021.0,9012,55.7696119768285,69845,WHITE,REGULAR
2921,8021.0,9012,69.6582924983328,62709,WHITE,REGULAR
2922,8021.0,9012,79.69337600269739,90497,WHITE,REGULAR
2923,8021.0,9012,66.5155232706885,119890,WHITE,REGULAR
2924,8021.0,9012,77.23763504029873,89780,WHITE,REGULAR
2925,8021.0,9012,63.73004800281916,83408,WHITE,EXPERIMENTAL
2926,8021.0,9012,75.37205857368293,46535,ASIAN,EXPERIMENTAL
2927,8021.0,9012,57.81959477127445,113708,HISPANIC,REGULAR
2928,8021.0,9012,61.979703631803794,47232,ASIAN,REGULAR
2929,8021.0,9012,57.70527956729674,100534,WHITE,REGULAR
2930,8021.0,9012,60.85913126019273,50897,HISPANIC,REGULAR
2931,8021.0,9012,68.1615807050111,51722,WHITE,REGULAR
2932,8021.0,9012,58.00139905099927,57321,WHITE,REGULAR
2933,8021.0,9012,63.95559254751816,119192,HISPANIC,REGULAR
2934,8021.0,9012,82.86544631035233,145279,BLACK,EXPERIMENTAL
2935,8021.0,9012,79.56328561927387,116631,WHITE,REGULAR
2936,8021.0,9012,50.9312111198323,30422,WHITE,REGULAR
2937,8021.0,9012,75.16879061441728,93687,ASIAN,REGULAR
2938,8021.0,9012,62.75097559023245,37982,WHITE,EXPERIMENTAL
2939,8021.0,9012,79.02088966537158,113397,WHITE,REGULAR
2940,8022.0,9017,89.24828994855146,127330,BLACK,EXPERIMENTAL
2941,8022.0,9017,87.5030325885726,116608,WHITE,EXPERIMENTAL
2942,8022.0,9017,69.97545487488703,48079,WHITE,REGULAR
2943,8022.0,9017,83.61482140895568,48035,WHITE,REGULAR
2944,8022.0,9017,75.83039970135,111121,HISPANIC,REGULAR
2945,8022.0,9017,83.29889937818126,105905,BLACK,REGULAR
2946,8022.0,9017,77.63838396071465,109292,HISPANIC,EXPERIMENTAL
2947,8022.0,9017,67.55194670428857,39810,ASIAN,EXPERIMENTAL
2948,8022.0,9017,71.91559492402331,69757,ASIAN,REGULAR
2949,8022.0,9017,81.42271178770459,111038,ASIAN,REGULAR
2950,8022.0,9017,82.11961620492576,60556,WHITE,REGULAR
2951,8022.0,9017,83.2272031592063,118073,BLACK,REGULAR
2952,8022.0,9017,85.97684219630686,69178,HISPANIC,EXPERIMENTAL
2953,8022.0,9017,70.23815087961322,39324,WHITE,REGULAR
2954,8022.0,9017,88.23344912428787,144038,HISPANIC,REGULAR
2955,8022.0,9017,65.47652595779739,111899,ASIAN,REGULAR
2956,8022.0,9017,69.13927528216969,58108,BLACK,REGULAR
2957,8022.0,9017,80.3545413966999,78706,WHITE,REGULAR
2958,8022.0,9017,77.28204467610114,110146,WHITE,EXPERIMENTAL
2959,8022.0,9017,77.13102415676438,48064,ASIAN,EXPERIMENTAL
2960,8022.0,9017,64.86569392875603,35971,ASIAN,REGULAR
2961,8022.0,9017,80.95015975896182,139247,WHITE,REGULAR
2962,8022.0,9017,78.99189659661263,80274,WHITE,REGULAR
2963,8022.0,9017,66.8326256244585,30881,ASIAN,REGULAR
2964,8022.0,9017,76.23829680805603,42628,WHITE,REGULAR
2965,8022.0,9017,78.57377417966146,73420,HISPANIC,EXPERIMENTAL
2966,8022.0,9017,67.80470705760196,74378,HISPANIC,REGULAR
2967,8022.0,9017,91.34788867967303,144327,WHITE,REGULAR
2968,8022.0,9017,84.63413240293242,65784,WHITE,REGULAR
2969,8022.0,9017,79.06668383129453,130963,WHITE,REGULAR
2970,8023.0,9012,62.717242337914286,51861,BLACK,REGULAR
2971,8023.0,9012,66.24540176066388,117186,WHITE,REGULAR
2972,8023.0,9012,60.56358223463016,53241,WHITE,EXPERIMENTAL
2973,8023.0,9012,60.399696559140935,139588,HISPANIC,REGULAR
2974,8023.0,9012,75.50463094470035,102787,WHITE,REGULAR
2975,8023.0,9012,74.17445478569496,110431,WHITE,REGULAR
2976,8023.0,9012,65.44950230036349,71204,HISPANIC,EXPERIMENTAL
2977,8023.0,9012,72.9099584631447,108243,WHITE,REGULAR
2978,8023.0,9012,57.51497718252897,82875,WHITE,REGULAR
2979,8023.0,9012,76.49067696233925,54171,WHITE,REGULAR
2980,8023.0,9012,74.22287693627273,43168,ASIAN,REGULAR
2981,8023.0,9012,67.81510959733986,127766,ASIAN,EXPERIMENTAL
2982,8023.0,9012,73.93507738655413,67799,WHITE,REGULAR
2983,8023.0,9012,59.03784147433297,83147,WHITE,REGULAR
2984,8023.0,9012,72.17310624196591,116472,ASIAN,REGULAR
2985,8023.0,9012,66.26534753501112,95252,WHITE,REGULAR
2986,8023.0,9012,61.89533761313087,37419,HISPANIC,REGULAR
2987,8023.0,9012,69.51825721006982,43631,HISPANIC,EXPERIMENTAL
2988,8023.0,9012,56.62173229525337,69390,ASIAN,REGULAR
2989,8023.0,9012,52.099891365891466,32849,ASIAN,EXPERIMENTAL
2990,8023.0,9012,55.36762666297253,45944,WHITE,EXPERIMENTAL
2991,8023.0,9012,61.21247982225995,132112,BLACK,REGULAR
2992,8023.0,9012,73.59768933510641,71504,HISPANIC,EXPERIMENTAL
2993,8023.0,9012,78.85395302595634,125136,WHITE,EXPERIMENTAL
2994,8023.0,9012,65.14286617993992,94388,WHITE,REGULAR
2995,8023.0,9012,69.14618238860183,61647,BLACK,REGULAR
2996,8023.0,9012,72.77089483015214,66766,ASIAN,REGULAR
2997,8023.0,9012,65.12721953888254,142373,ASIAN,REGULAR
2998,8023.0,9012,62.29857794718308,122310,WHITE,REGULAR
2999,8023.0,9012,60.438996718987795,120969,ASIAN,REGULAR
3000,8024.0,9008,60.8547431933791,104821,HISPANIC,EXPERIMENTAL
3001,8024.0,9008,67.77725683928564,146557,WHITE,EXPERIMENTAL
3002,8024.0,9008,70.50754935452059,110447,WHITE,EXPERIMENTAL
3003,8024.0,9008,63.203131042696604,55910,WHITE,EXPERIMENTAL
3004,8024.0,9008,68.15423197854093,149980,WHITE,REGULAR
3005,8024.0,9008,57.729744398528034,66765,WHITE,REGULAR
3006,8024.0,9008,62.469780187641554,33366,WHITE,REGULAR
3007,8024.0,9008,81.43125989291985,87571,WHITE,REGULAR
3008,8024.0,9008,67.83562011367474,31022,WHITE,REGULAR
3009,8024.0,9008,60.25751219677742,141816,WHITE,REGULAR
3010,8024.0,9008,81.63525081174035,141174,WHITE,REGULAR
3011,8024.0,9008,56.78412814271496,59905,WHITE,REGULAR
3012,8024.0,9008,57.608666407692006,95776,WHITE,REGULAR
3013,8024.0,9008,63.23723419831052,145293,BLACK,EXPERIMENTAL
3014,8024.0,9008,59.66060167510099,78725,WHITE,REGULAR
3015,8024.0,9008,72.73360037786358,141793,WHITE,REGULAR
3016,8024.0,9008,76.21855084327193,60236,BLACK,EXPERIMENTAL
3017,8024.0,9008,79.45682386629909,124162,HISPANIC,REGULAR
3018,8024.0,9008,75.33823525633476,52798,HISPANIC,REGULAR
3019,8024.0,9008,69.9782595046961,137669,WHITE,REGULAR
3020,8024.0,9008,61.080695053356386,47607,WHITE,REGULAR
3021,8024.0,9008,63.118080069162296,45004,BLACK,REGULAR
3022,8024.0,9008,60.417884178410695,94672,BLACK,REGULAR
3023,8024.0,9008,70.81904958850711,124046,BLACK,REGULAR
3024,8024.0,9008,71.2470662253175,117152,BLACK,REGULAR
3025,8024.0,9008,67.7155480113245,148088,WHITE,EXPERIMENTAL
3026,8024.0,9008,64.9925631171904,84605,BLACK,REGULAR
3027,8024.0,9008,62.54088050080007,50536,WHITE,REGULAR
3028,8024.0,9008,60.445342527576564,107962,BLACK,EXPERIMENTAL
3029,8024.0,9008,76.35936556696004,95986,WHITE,REGULAR
3030,8025.0,9017,86.90082411267854,85991,WHITE,REGULAR
3031,8025.0,9017,64.7713639030904,41008,HISPANIC,REGULAR
3032,8025.0,9017,68.93327420958606,125042,WHITE,REGULAR
3033,8025.0,9017,67.45679274971633,41652,HISPANIC,REGULAR
3034,8025.0,9017,77.3926253983728,105106,WHITE,REGULAR
3035,8025.0,9017,74.08890507221209,128894,WHITE,REGULAR
3036,8025.0,9017,68.37575717799912,134762,ASIAN,REGULAR
3037,8025.0,9017,71.26348664551807,52993,WHITE,REGULAR
3038,8025.0,9017,80.43327502372341,84977,ASIAN,EXPERIMENTAL
3039,8025.0,9017,77.37160469734867,88470,WHITE,EXPERIMENTAL
3040,8025.0,9017,74.16538595469602,68597,WHITE,REGULAR
3041,8025.0,9017,68.03539129196128,82586,WHITE,REGULAR
3042,8025.0,9017,60.988166749808926,57759,WHITE,REGULAR
3043,8025.0,9017,72.30292724533707,70384,ASIAN,REGULAR
3044,8025.0,9017,78.90076651314982,41156,WHITE,EXPERIMENTAL
3045,8025.0,9017,73.09214427340072,68521,WHITE,EXPERIMENTAL
3046,8025.0,9017,66.56996565351565,107328,WHITE,EXPERIMENTAL
3047,8025.0,9017,67.33581302010455,40544,WHITE,EXPERIMENTAL
3048,8025.0,9017,73.80102208222114,53386,ASIAN,REGULAR
3049,8025.0,9017,68.96919074765728,138122,WHITE,EXPERIMENTAL
3050,8025.0,9017,74.37717075549958,102139,WHITE,REGULAR
3051,8025.0,9017,65.18920794713183,97410,WHITE,REGULAR
3052,8025.0,9017,78.61036272744607,142442,BLACK,REGULAR
3053,8025.0,9017,84.00740886824133,56471,HISPANIC,EXPERIMENTAL
3054,8025.0,9017,81.3531089716445,142198,HISPANIC,REGULAR
3055,8025.0,9017,76.5064893342657,77689,BLACK,REGULAR
3056,8025.0,9017,71.79191233888127,136601,WHITE,REGULAR
3057,8025.0,9017,84.62593678051452,75329,WHITE,REGULAR
3058,8025.0,9017,68.75252656154028,84390,WHITE,REGULAR
3059,8025.0,9017,73.7184004443696,113959,ASIAN,REGULAR
3060,8026.0,9014,76.76283328614436,102216,WHITE,REGULAR
3061,8026.0,9014,70.37247677708872,143948,BLACK,REGULAR
3062,8026.0,9014,57.66875519981244,88624,WHITE,REGULAR
3063,8026.0,9014,54.02319324040191,32708,WHITE,REGULAR
3064,8026.0,9014,72.35425685568661,141819,ASIAN,REGULAR
3065,8026.0,9014,62.385158158672645,50885,ASIAN,REGULAR
3066,8026.0,9014,75.47481050361058,72903,WHITE,REGULAR
3067,8026.0,9014,63.20314563744199,91204,HISPANIC,REGULAR
3068,8026.0,9014,65.26808061053667,138262,WHITE,REGULAR
3069,8026.0,9014,61.47528664730453,81965,BLACK,REGULAR
3070,8026.0,9014,71.42099078215104,76534,HISPANIC,EXPERIMENTAL
3071,8026.0,9014,62.559607176695174,115490,WHITE,EXPERIMENTAL
3072,8026.0,9014,60.3640187353241,126542,WHITE,REGULAR
3073,8026.0,9014,52.86038592417083,39180,ASIAN,REGULAR
3074,8026.0,9014,75.61630984254192,133448,ASIAN,REGULAR
3075,8026.0,9014,60.62838251711422,132453,ASIAN,EXPERIMENTAL
3076,8026.0,9014,57.624700429550195,74736,WHITE,EXPERIMENTAL
3077,8026.0,9014,56.358876263147266,35712,HISPANIC,REGULAR
3078,8026.0,9014,73.90417304981838,134400,WHITE,REGULAR
3079,8026.0,9014,73.48218114972224,95286,HISPANIC,EXPERIMENTAL
3080,8026.0,9014,70.6921480892388,58826,HISPANIC,EXPERIMENTAL
3081,8026.0,9014,63.76915033448555,44143,HISPANIC,REGULAR
3082,8026.0,9014,68.46836460584122,100199,BLACK,REGULAR
